A1,A2,A3,B1,B2,B3,C1,C2,C3, 
116,16,6,7,3,1,2,1,0,
120,17,7,7,3,1,3,1,0,
121,18,7,7,2,1,2,0,1,
118,16,7,8,2,1,3,1,1,
113,17,7,8,2,1,2,0,1,
111,17,6,9,2,2,3,1,0,
112,17,7,8,2,1,2,0,1,
114,17,6,7,1,1,2,1,1,
117,17,7,8,2,1,3,1,1,
122,18,6,7,3,1,3,0,0,
123,17,7,8,3,1,3,1,0,
124,17,8,8,2,1,3,1,0,
127,18,7,8,3,2,2,1,0,
129,18,6,8,3,1,2,0,0,
131,18,8,7,3,2,3,1,1,
132,17,8,7,3,2,3,0,1,
134,18,8,8,2,1,3,1,0,
133,18,7,8,3,1,3,0,0,
136,17,8,9,2,3,2,1,0,
137,18,6,9,3,0,3,1,1,
138,18,7,7,1,2,2,0,0,
140,18,7,9,2,1,3,1,0,
141,19,8,8,3,1,2,0,0,
142,18,7,9,2,1,2,1,0,
144,18,7,9,3,0,3,0,0,
145,19,8,7,2,1,2,1,0,
146,18,9,8,2,2,2,2,0,
147,17,7,8,2,1,4,1,0,
147,18,7,9,2,1,3,0,0,
148,19,6,8,1,1,2,0,1,
148,18,8,8,2,1,3,0,1,
151,19,7,8,3,1,2,1,1,
152,18,7,9,2,1,3,0,1,
152,19,7,9,3,1,3,0,1,
152,18,7,10,1,2,3,1,1,
153,18,6,10,2,1,3,1,0,
154,19,7,9,3,1,3,1,1,
156,18,7,8,1,2,3,0,0,
158,18,7,8,2,2,3,0,0,
160,19,7,8,2,2,3,0,0,
160,19,7,10,2,2,4,0,0,
161,17,8,9,3,2,3,1,0,
162,19,6,9,2,1,3,1,1,
161,19,7,9,2,1,4,0,1,
162,19,8,10,3,1,3,0,1,
164,18,7,9,2,2,2,1,0,
167,17,7,8,2,3,3,0,0,
168,17,8,10,1,1,3,1,0,
168,19,6,9,2,0,3,0,0,
167,18,7,9,1,1,3,1,0,
169,20,6,8,2,1,3,0,1,
171,19,7,10,2,0,4,1,0,
171,19,7,9,2,2,3,2,1,
173,18,8,9,2,1,3,1,1,
175,18,7,9,2,2,4,1,0,
177,19,6,9,2,2,3,1,0,
179,20,7,10,3,1,2,0,0,
184,18,7,10,3,1,2,0,0,
185,19,8,10,3,2,4,0,0,
187,19,7,10,3,2,3,0,0,
193,20,7,10,2,0,3,0,0,
196,20,7,10,2,1,3,1,0,
200,20,6,11,2,2,4,0,1,
201,20,6,11,3,1,3,0,1,
201,20,7,11,3,2,2,0,0,
201,20,7,11,3,2,3,1,0,
201,19,7,10,4,2,2,1,0,
201,20,8,11,3,1,2,0,0,
201,20,6,11,2,0,2,0,1,
203,20,8,11,2,2,3,0,0,
204,20,6,10,3,0,3,1,0,
207,19,7,11,3,1,3,1,0,
211,20,7,11,3,0,3,1,0,
215,19,7,11,3,2,4,0,1,
216,20,7,10,3,1,2,1,0,
219,21,7,11,3,1,4,1,1,
220,21,7,11,3,1,3,1,0,
219,20,7,11,3,1,4,1,0,
220,20,7,10,3,1,4,0,0,
219,21,6,10,2,1,4,1,1,
220,20,7,12,3,0,2,1,0,
221,20,7,12,3,2,4,0,0,
222,20,6,12,2,1,4,1,0,
223,20,7,12,3,0,4,0,0,
225,21,8,11,2,1,4,1,0,
228,19,8,11,2,2,3,0,1,
229,20,8,11,3,1,5,1,0,
229,20,7,11,2,1,3,1,0,
230,19,6,11,2,1,5,1,0,
234,20,7,12,3,0,4,1,1,
233,21,7,10,2,1,3,0,1,
236,19,7,12,2,1,3,1,0,
236,18,8,11,2,1,4,1,0,
237,20,8,11,2,0,3,1,1,
237,19,8,12,3,1,4,1,0,
239,21,8,12,2,0,4,1,1,
238,20,8,12,2,2,4,1,0,
238,19,8,14,3,2,4,0,0,
238,20,7,12,3,2,4,0,1,
239,19,7,12,2,2,3,0,0,
241,21,8,12,3,1,5,0,0,
241,20,7,12,3,2,4,0,0,
243,20,7,11,3,0,5,1,0,
245,19,7,12,3,1,4,1,2,
245,20,8,11,2,0,4,1,1,
246,20,7,11,3,1,4,1,0,
248,20,6,12,2,0,5,0,0,
253,21,8,12,3,0,3,1,0,
255,20,7,13,3,1,4,0,0,
256,20,8,12,2,0,3,1,0,
257,21,8,12,2,2,5,1,0,
257,20,7,13,2,1,5,1,0,
257,22,7,12,3,2,4,1,1,
256,21,7,12,2,0,5,0,0,
255,21,8,11,3,1,3,0,0,
257,20,6,13,3,1,5,1,0,
260,22,8,12,2,1,4,0,0,
261,21,7,11,2,2,4,1,1,
264,21,8,12,2,0,4,0,0,
266,20,8,13,3,2,4,1,0,
265,21,7,13,3,1,4,0,0,
265,21,7,13,2,0,4,2,1,
266,20,8,14,3,1,6,0,0,
265,21,8,13,3,1,4,1,1,
265,21,8,13,3,2,5,0,0,
266,21,6,13,3,0,4,0,0,
267,20,7,13,2,1,5,1,1,
267,21,7,13,2,2,5,1,0,
267,20,7,14,2,2,4,0,0,
270,21,7,12,2,2,3,0,1,
271,20,7,12,2,1,5,1,1,
271,20,6,12,2,1,4,1,0,
272,20,8,13,3,2,5,0,0,
271,21,8,14,2,1,4,0,0,
271,20,7,14,3,0,5,0,1,
273,20,6,14,3,0,5,1,0,
275,21,8,12,2,1,3,0,0,
275,22,6,13,3,2,5,0,0,
278,21,6,13,3,1,4,0,0,
282,21,6,13,3,1,5,1,0,
282,22,7,13,2,2,3,0,2,
286,20,7,13,3,1,5,1,2,
287,20,8,13,3,1,5,1,1,
289,20,8,13,2,1,5,1,0,
291,24,8,13,2,0,6,0,0,
289,21,9,12,3,1,4,1,0,
292,21,8,13,2,1,4,0,1,
291,21,8,14,3,1,4,0,0,
293,21,7,14,3,1,5,1,1,
292,21,7,13,3,2,3,1,0,
294,22,7,14,2,2,4,1,1,
294,22,8,13,2,1,5,0,1,
291,20,7,13,2,2,4,0,0,
289,21,7,14,2,2,5,1,1,
291,21,8,13,3,1,6,1,0,
295,21,8,13,2,1,4,0,0,
297,21,7,13,3,2,4,0,0,
298,21,7,13,2,2,6,0,0,
295,21,7,13,3,2,4,1,0,
293,22,8,13,2,2,4,0,1,
294,21,8,13,2,2,6,0,1,
297,21,7,14,2,2,5,0,1,
300,21,7,14,3,0,4,0,0,
304,21,7,15,3,1,5,0,0,
306,22,7,14,3,1,6,0,0,
308,22,8,14,3,1,5,1,0,
306,21,6,15,3,1,5,1,0,
306,22,7,15,2,1,5,1,1,
307,22,7,13,3,1,5,1,0,
308,21,7,15,2,1,6,1,1,
311,20,8,14,3,1,4,1,0,
309,22,8,14,3,2,5,0,0,
306,22,8,14,2,2,5,1,0,
306,21,8,13,2,1,5,0,1,
308,20,8,14,3,1,5,0,0,
309,21,8,14,1,2,5,0,0,
313,21,7,15,3,2,5,0,0,
317,21,8,14,3,2,4,0,0,
320,22,8,14,2,1,5,1,1,
321,21,8,14,2,1,6,1,0,
321,21,8,14,1,1,5,1,0,
320,20,8,14,2,0,4,1,0,
321,21,7,14,2,2,4,1,0,
323,21,8,14,3,1,5,1,0,
324,22,7,14,3,1,6,1,0,
326,22,8,15,2,1,5,0,0,
326,21,7,14,3,1,5,1,1,
326,21,7,15,2,2,5,1,1,
327,23,8,15,3,2,5,0,1,
330,22,8,15,2,1,4,0,0,
333,22,8,15,2,1,5,0,0,
335,22,8,15,2,1,6,0,1,
333,22,7,15,3,0,5,0,0,
334,21,7,15,3,1,6,1,0,
335,22,8,14,1,0,5,0,0,
336,21,8,15,1,1,6,1,0,
338,21,9,15,1,0,5,0,1,
341,21,7,15,2,2,5,0,0,
339,22,7,15,2,1,5,1,0,
338,22,8,15,2,2,5,0,0,
337,21,8,15,2,0,5,0,0,
338,21,6,16,3,1,5,0,0,
340,22,8,15,2,3,5,1,0,
341,21,8,15,3,0,5,1,1,
341,22,7,14,3,1,5,1,1,
342,21,8,16,2,0,6,1,0,
342,21,7,14,2,1,5,1,0,
344,24,6,16,3,2,5,0,0,
346,24,8,14,3,1,6,0,0,
346,23,7,16,2,2,5,1,0,
348,22,8,16,3,1,6,1,1,
347,22,8,16,2,1,5,1,0,
347,23,8,16,2,1,5,0,1,
349,23,7,15,3,1,5,1,1,
349,22,10,16,3,2,5,0,0,
348,24,8,16,2,1,5,1,0,
348,23,7,16,2,2,6,1,1,
350,22,8,15,3,2,5,1,0,
351,23,8,16,2,2,5,1,0,
352,23,9,16,3,1,6,0,1,
353,23,8,16,3,2,6,0,1,
356,23,8,16,3,2,5,1,0,
356,22,7,16,1,2,6,1,0,
353,23,7,15,3,0,4,0,1,
353,21,8,16,2,2,6,0,0,
355,21,8,16,2,2,6,1,0,
353,22,8,16,2,2,5,0,0,
354,23,8,16,2,2,6,1,0,
355,22,8,15,2,1,5,0,0,
358,21,7,15,2,0,5,0,0,
357,22,6,17,2,2,6,0,0,
357,21,8,16,3,2,5,1,0,
359,22,8,16,2,2,5,1,0,
359,22,7,17,3,1,6,1,1,
356,22,8,16,3,1,6,1,1,
356,23,7,15,2,1,6,0,0,
