A1,A2,A3,B1,B2,B3,C1,C2,C3,
0,0,0,34,253,19,107,218,9,
0,0,0,61,427,26,113,100,6,
0,0,0,126,538,33,92,50,3,
0,1,2,139,575,37,76,54,3,
0,1,3,102,590,38,73,76,5,
0,0,3,90,590,39,88,96,6,
0,1,3,98,602,40,105,101,5,
0,0,5,117,625,41,102,60,3,
0,0,5,152,645,41,58,20,1,
1,4,6,158,631,39,34,12,1,
0,8,8,123,671,45,29,16,1,
0,3,6,88,681,44,29,33,2,
0,1,2,73,673,46,25,50,3,
0,1,3,68,684,50,17,32,2,
0,0,4,58,692,50,8,16,1,
0,0,2,46,674,50,5,13,1,
0,0,1,43,659,49,4,11,2,
0,0,1,41,653,51,2,7,0,
0,0,2,38,648,54,2,4,2,
0,0,2,36,614,52,2,6,2,
0,0,0,36,554,49,1,8,2,
0,0,0,31,474,57,2,6,0,
0,0,0,30,426,62,0,8,3,
0,0,0,30,447,67,1,8,3,
0,0,2,32,525,65,1,7,1,
0,0,0,35,561,61,1,11,0,
0,0,1,32,575,55,3,24,1,
0,0,0,32,572,47,3,48,4,
0,0,0,31,537,40,9,108,6,
0,0,0,30,444,30,20,187,9,
0,0,0,31,334,26,42,257,10,
0,0,0,37,287,25,71,295,13,
0,0,0,43,277,20,96,301,14,
0,0,0,48,284,18,133,282,14,
0,0,0,55,328,19,168,235,14,
0,0,0,87,422,23,190,157,11,
0,0,1,143,522,30,190,104,8,
0,0,4,180,598,35,153,70,6,
0,0,5,177,668,40,91,42,5,
0,0,4,112,717,46,36,25,3,
0,0,6,66,733,51,8,15,3,
0,0,4,49,716,54,2,6,2,
0,0,3,44,679,56,1,3,1,
0,0,2,40,625,65,1,0,1,
0,0,3,41,606,74,1,1,1,
0,0,3,43,656,79,0,0,2,
0,0,6,43,701,76,0,1,0,
0,0,5,45,722,71,0,2,1,
0,0,7,47,736,72,1,2,1,
0,0,7,46,748,69,3,2,0,
0,0,6,48,754,63,4,4,2,
0,0,4,48,755,58,7,11,2,
0,0,7,54,749,56,15,16,3,
0,0,6,64,720,49,32,22,3,
0,0,6,76,653,43,52,28,3,
0,2,7,100,508,31,63,20,4,
0,5,8,122,282,19,53,11,3,
0,6,11,114,103,12,41,6,2,
1,1,1,38,20,10,10,2,3,
0,0,0,15,16,8,0,1,2,
0,0,0,12,11,9,2,0,3,
0,0,0,12,9,9,2,1,4,
0,0,1,11,9,9,2,1,2,
0,0,0,10,10,8,1,1,3,
0,0,0,12,9,8,2,1,4,
0,0,1,10,8,9,2,2,4,
0,0,0,11,7,8,1,2,3,
0,0,0,12,7,7,3,2,4,
0,0,0,12,7,8,2,1,5,
0,0,0,12,8,7,2,1,4,
0,0,0,11,6,8,1,1,4,
0,0,2,12,7,8,2,2,5,
0,0,0,11,8,7,1,2,5,
0,0,1,12,7,7,3,2,5,
0,0,0,8,8,8,1,3,4,
0,0,1,6,6,5,60,10,6,
0,0,1,6,5,7,103,10,8,
0,0,0,6,5,7,152,10,8,
0,0,0,4,5,8,187,10,10,
0,0,1,4,5,7,213,15,8,
0,0,0,5,6,7,228,22,9,
0,0,0,5,6,6,233,34,9,
0,0,1,4,7,6,207,48,10,
0,0,0,6,7,7,116,67,9,
0,0,1,7,8,6,44,92,8,
0,0,0,7,8,6,15,127,10,
0,0,2,8,9,5,10,177,11,
0,0,1,7,9,5,8,216,14,
0,0,0,7,8,3,9,256,17,
0,0,0,7,8,4,12,293,19,
0,0,1,7,8,4,10,320,20,
0,0,0,6,8,4,11,342,22,
0,0,1,7,8,4,11,360,21,
0,0,0,5,8,4,12,368,21,
0,0,0,7,8,4,16,372,21,
0,0,1,7,7,5,19,390,22,
0,0,0,8,7,5,22,396,22,
0,0,0,7,6,4,23,359,21,
0,0,2,7,7,5,27,305,17,
0,0,1,7,9,7,28,289,16,
0,0,1,8,7,5,28,356,22,
0,0,1,7,7,8,33,405,24,
0,0,1,8,7,6,29,422,25,
0,0,1,8,8,8,24,432,25,
1,0,1,8,8,8,20,431,25,
0,0,1,7,8,7,17,431,27,
0,0,0,8,6,5,14,448,29,
0,0,0,9,6,6,14,464,30,
0,0,1,8,7,6,16,476,31,
0,0,1,9,7,5,16,472,32,
0,0,3,11,7,6,14,451,33,
0,0,2,8,8,5,13,405,33,
0,0,0,10,8,5,11,355,32,
0,0,2,10,9,6,8,310,32,
0,0,1,7,8,4,8,257,31,
0,0,1,6,10,5,4,165,23,
0,0,0,6,11,5,3,101,20,
0,0,0,7,11,4,3,80,15,
0,0,0,5,10,5,2,74,14,
0,0,0,7,11,5,2,59,12,
0,0,0,6,12,5,1,41,5,
0,1,1,5,10,5,1,31,4,
0,0,1,3,9,4,2,23,3,
0,0,1,3,6,4,1,17,2,
0,0,1,3,6,4,1,15,3,
0,1,0,2,8,4,2,18,3,
0,1,0,2,7,3,7,25,5,
0,1,0,3,6,5,18,39,5,
