A1,A2,A3,B1,B2,B3,C1,C2,C3,
3,5,1,272,47,4,100,133,13,
1,2,0,198,26,4,184,224,17,
1,0,0,133,15,2,270,304,22,
0,0,0,83,14,2,316,355,25,
1,1,0,62,13,2,331,390,30,
0,1,0,60,14,3,340,424,34,
1,1,0,59,13,4,319,428,36,
0,0,0,61,10,2,278,412,35,
0,0,0,60,11,4,265,399,37,
0,0,0,68,13,4,287,351,32,
1,1,0,78,17,4,315,260,25,
0,2,1,95,20,6,327,158,18,
0,1,1,105,25,6,313,86,13,
0,1,1,126,28,8,225,58,13,
0,4,4,158,31,8,128,38,11,
0,3,2,177,32,11,65,29,9,
1,5,5,180,35,16,24,19,10,
3,5,9,165,36,17,6,10,7,
0,4,8,142,39,20,5,13,11,
2,7,11,120,39,21,4,15,11,
1,6,9,97,38,21,7,18,13,
1,5,9,72,39,20,7,20,11,
2,8,11,59,40,23,7,23,10,
2,10,14,42,40,23,6,24,11,
2,12,15,23,33,23,5,24,11,
3,13,15,12,28,23,4,18,11,
3,13,14,9,26,22,6,16,12,
3,12,15,16,26,23,4,17,10,
4,14,16,15,27,23,8,18,11,
4,14,14,19,29,25,6,20,11,
4,14,14,20,30,25,10,22,11,
4,10,12,19,28,24,9,22,12,
2,9,11,24,31,22,10,21,13,
4,11,14,28,33,23,12,22,13,
7,15,13,30,32,22,9,21,13,
5,12,15,47,34,23,11,22,14,
5,13,13,82,34,24,9,22,14,
4,11,12,122,37,24,11,24,14,
5,8,9,159,40,21,13,24,15,
4,8,8,195,42,20,17,27,12,
5,8,10,211,41,19,25,27,11,
7,12,11,224,43,17,52,34,12,
7,10,10,232,42,18,100,35,13,
10,10,13,250,41,19,121,37,13,
13,7,12,301,44,21,109,37,13,
14,7,12,355,45,21,110,42,15,
13,8,13,380,47,20,113,43,12,
15,4,9,394,44,22,124,39,14,
15,3,9,395,44,19,146,44,14,
17,6,9,396,46,18,153,47,14,
16,2,9,412,47,19,148,52,14,
15,1,5,427,47,18,138,52,14,
19,3,4,448,52,17,127,53,13,
20,3,5,469,53,18,113,49,12,
22,3,5,488,53,19,98,50,14,
21,3,4,516,58,21,77,51,13,
22,3,8,534,56,20,65,53,14,
23,4,6,549,56,21,51,52,15,
25,5,8,564,54,22,42,47,15,
26,7,8,578,56,22,31,42,15,
27,8,7,589,53,22,27,47,16,
26,8,9,597,53,23,21,46,17,
28,10,7,606,52,23,17,48,17,
28,11,8,611,56,20,16,41,18,
35,14,5,605,51,20,16,29,16,
55,18,7,573,47,17,15,16,14,
96,22,9,507,43,17,14,13,12,
140,20,7,437,42,16,14,10,8,
177,23,6,365,49,12,12,9,5,
207,37,6,321,53,10,9,10,3,
230,52,7,300,56,9,10,9,3,
245,61,8,299,58,8,9,9,3,
250,63,6,295,61,10,9,11,3,
261,65,6,272,58,9,7,10,2,
277,77,6,230,64,10,7,9,3,
284,101,7,181,67,11,5,7,1,
275,151,12,126,68,9,4,5,1,
247,238,20,79,79,13,2,3,3,
205,281,23,60,91,17,3,2,2,
163,300,33,51,99,23,3,3,2,
123,288,38,51,133,27,6,3,2,
90,263,44,52,161,34,5,1,2,
73,238,48,65,206,40,6,1,2,
58,182,44,85,263,47,7,1,1,
31,112,37,94,322,68,5,0,1,
12,55,40,93,381,94,8,2,0,
5,26,32,95,433,131,7,2,1,
3,10,24,96,471,168,8,2,1,
1,2,14,93,505,216,4,1,0,
0,0,8,93,533,278,5,2,1,
1,1,5,104,572,333,4,2,0,
0,0,3,111,605,384,4,0,0,
0,0,2,113,627,440,4,2,2,
0,0,0,117,634,470,4,1,1,
0,0,0,121,618,470,4,2,4,
0,0,0,118,592,432,3,3,7,
0,0,0,113,563,371,4,5,14,
0,0,0,97,499,294,3,9,28,
0,0,0,84,411,230,4,14,42,
0,0,0,69,291,180,5,30,62,
0,0,0,46,139,123,6,53,117,
0,0,0,25,44,64,10,85,203,
0,0,0,8,13,21,15,171,303,
0,0,0,4,3,5,24,327,398,
0,0,0,0,1,0,29,409,410,
1,0,0,1,1,0,32,431,421,
0,0,0,0,2,1,35,450,450,
0,0,0,0,1,0,34,461,471,
0,0,0,0,1,0,34,440,492,
