A1,A2,A3,B1,B2,B3,C1,C2,C3,
107,212,383,76,177,319,136,101,196,
107,213,383,76,177,319,136,102,197,
108,214,383,75,176,319,135,102,198,
108,213,383,76,177,319,135,101,197,
108,213,383,76,177,319,135,101,198,
108,213,383,75,177,319,136,102,197,
107,213,384,76,177,319,136,101,197,
109,214,383,76,176,320,136,101,198,
108,213,383,76,177,320,136,102,197,
107,214,383,76,178,319,136,102,198,
109,215,384,75,177,319,136,103,197,
109,215,383,75,178,319,135,104,197,
108,217,383,77,178,320,136,102,198,
108,217,384,75,178,319,135,103,197,
110,217,383,76,178,319,136,102,197,
108,218,384,77,179,320,134,103,197,
107,218,384,75,178,319,136,104,197,
108,218,383,75,178,320,136,103,197,
108,218,383,74,178,319,136,103,197,
108,218,383,76,178,320,136,103,197,
108,217,383,76,178,320,135,103,197,
108,218,383,76,179,320,135,103,198,
109,218,383,75,178,320,135,103,198,
108,218,383,75,179,319,136,103,197,
109,217,383,76,178,319,135,104,198,
108,219,383,76,179,319,135,104,197,
109,219,383,76,178,320,136,103,197,
108,219,383,76,178,319,136,103,197,
108,218,383,76,178,320,135,103,198,
109,219,384,76,178,320,135,104,197,
108,218,383,75,178,320,136,103,197,
108,218,384,76,178,319,135,103,196,
107,219,384,76,178,320,134,102,198,
108,219,384,75,178,320,135,103,197,
109,219,384,75,178,320,136,104,196,
108,219,383,75,179,320,136,104,197,
107,219,383,74,178,319,136,103,197,
107,219,384,75,179,319,135,104,198,
108,219,384,74,178,319,135,103,197,
108,219,384,76,178,319,136,103,196,
108,219,383,76,180,320,136,104,197,
108,219,383,76,178,319,136,103,197,
108,220,383,76,179,319,136,103,197,
108,220,384,75,180,320,136,103,197,
108,220,383,76,179,319,136,104,198,
108,219,384,76,179,320,135,104,197,
108,220,384,75,179,319,135,104,198,
108,219,384,75,179,319,135,104,197,
108,220,384,76,179,319,135,102,198,
108,219,383,76,179,319,135,103,198,
108,219,384,76,179,319,136,103,198,
107,219,384,76,178,319,135,102,197,
108,220,384,75,179,320,134,103,197,
109,219,383,76,179,320,135,103,197,
108,219,384,76,179,319,135,103,197,
109,220,383,76,178,319,134,103,197,
108,219,384,76,179,320,135,104,197,
109,219,384,76,179,319,135,104,196,
106,218,385,76,178,320,136,104,197,
108,219,384,75,179,319,135,103,197,
108,219,384,76,179,319,136,104,197,
108,219,384,76,179,320,136,104,197,
109,219,384,75,180,320,135,104,196,
107,219,384,76,179,320,135,104,197,
109,219,384,76,178,320,136,104,197,
109,220,384,76,179,320,136,103,198,
109,220,384,75,179,320,135,103,197,
109,219,384,77,179,320,135,103,197,
109,219,385,76,179,319,135,104,197,
108,219,384,77,179,320,136,103,197,
107,218,384,77,178,320,134,103,197,
110,219,385,77,179,320,135,102,197,
110,219,384,76,178,320,136,103,197,
109,219,384,76,179,319,136,104,197,
108,219,385,76,179,319,136,103,197,
107,219,384,76,178,319,135,104,197,
108,218,384,77,178,320,136,104,198,
109,219,384,75,178,320,135,104,197,
110,218,385,76,178,320,135,104,198,
109,219,384,76,179,320,135,103,198,
110,220,384,76,178,320,136,103,197,
109,218,384,77,178,320,135,104,197,
109,219,384,76,178,319,135,103,197,
109,219,384,75,178,320,136,104,197,
108,218,384,77,178,320,135,104,197,
109,220,384,77,178,320,136,105,198,
109,220,384,76,178,320,136,104,197,
109,220,384,76,179,320,136,104,196,
110,219,384,76,179,320,137,104,197,
109,219,383,77,178,319,135,104,196,
110,220,384,77,179,320,137,103,197,
110,220,384,76,179,320,137,103,198,
109,219,384,77,178,320,137,102,197,
108,220,384,77,178,320,137,103,197,
109,220,384,76,178,321,137,103,198,
110,220,384,77,179,320,136,103,196,
109,220,384,76,179,320,136,104,198,
110,219,384,76,178,321,137,105,197,
108,221,384,77,179,320,137,104,197,
110,220,384,75,179,320,137,104,197,
108,219,383,77,178,320,137,104,198,
109,220,384,77,179,321,137,105,197,
109,221,384,76,179,321,137,104,198,
109,221,384,76,180,320,136,104,197,
109,221,384,76,180,320,137,104,197,
109,221,383,76,179,320,137,105,197,
108,220,384,76,179,320,136,103,197,
109,221,383,76,179,320,138,105,197,
109,221,383,76,180,320,137,104,198,
108,220,384,75,180,320,136,104,196,
109,220,383,77,179,320,137,103,197,
109,220,383,78,180,320,138,104,198,
110,220,384,76,180,320,138,104,198,
110,221,384,77,181,320,137,105,197,
109,221,383,75,180,320,138,104,197,
109,221,384,77,180,320,138,105,197,
111,221,384,77,179,320,138,105,198,
109,222,384,77,180,320,137,105,197,
110,221,383,78,180,320,138,106,196,
110,221,384,77,179,320,138,104,198,
109,221,384,77,180,320,137,104,197,
109,221,384,75,180,320,138,105,198,
109,221,384,77,181,320,138,105,197,
109,221,384,76,179,320,138,104,197,
110,220,384,77,179,320,138,104,198,
110,220,385,77,180,320,137,105,198,
109,221,385,76,180,320,138,105,198,
110,221,384,77,181,320,137,103,197,
109,220,385,76,180,320,139,105,198,
110,220,384,76,180,320,138,104,198,
109,220,385,76,180,320,137,104,198,
109,221,385,77,180,321,138,105,197,
109,220,384,76,180,320,137,105,198,
106,221,384,76,180,320,138,104,197,
